text,category
"['프레이', '진짜', '애쉬', '아버지']",game
"['장면', '자주', '볼때', '지리', '심장', '이웅', '장해']",game
['진심'],game
"['진짜', '소름']",game
"['프레이', '신궁', '진짜']",game
"['쇼크웨이브', '진짜', '입롤', '최고봉']",game
"['누가', '누가', '다기', '진짜', '라이엇', '선정', '롤드컵', '장면', '대부분', '한국', '선수']",game
"['페이커', '몇번', '언급', '포인트']",game
['울프'],game
['시즌'],game
"['페이커', '쇼크웨이브', '울프']",game
"['장면', '지고', '어쨌든', '마지막', '확신', '신념', '가장', '장면', '생각']",game
['울프'],game
"['쇼크웨이브', '보고', '기준']",game
"['마지막', '아이', '보이', '라칸', '오리궁', '펜타킬', '역대', '명장']",game
"['위때', '라칸', '저걸', '반응', '무슨', '반응속도', '프로', '프론']",game
"['마지막', '장면', '진짜', '생방', '사람', '소리', '거임', '하나로', '역전']",game
"['거의', '모든', '장면', '라이브', '가슴', '웅장']",game
"['스맵', '케넨', '장면', '쿠로', '침묵', '진짜', '세명', '침묵', '그대로']",game
"['그대로', '의문']",game
"['진짜', '공감', '케넨', '라인', '조합', '케넨', '점멸', '재고', '쿠로', '라인', '침묵']",game
"['역대', '울프', '점멸', '니시', '그다음', '나머지', '평가', '페이커', '울프']",game
"['저걸', '반응']",game
"['얼음', '원래', '지금', '바로']",game
"['라칸', '반응', '개빡센대', '반응']",game
[],game
"['진짜', '역대', '최고', '경기']",game
[],game
"['역사상', '최고', '경기']",game
"['페이커', '쇼크웨이브', '진짜', '골드', '저런', '군더더기', '타가', '다시']",game
"['모두', '예상', '그거']",game
"['이후', '격변']",game
"['락스', '한국', '전설', '이야기', '가슴', '당시', '기억', '올해', '다시', '한번', '전설', '지도', '파이팅']",game
"['룰러', '점멸', '큐베', '오리아나', '암살', '압도']",game
"['라칸', '울프', '와드', '체크', '그냥', '자신', '점멸', '모두', '반응', '프로', '정도', '반응', '누가', '누가', '스킬', '오히려', '오리아나', '초가스', '인장', '점멸', '반응', '마크']",game
"['백도어', '장면']",game
"['엘리', '실제', '경기장', '기준', '역대']",game
['쇼크웨이브'],game
"['케넨', '진입', '소름', '지민', '만오천', '골드', '역전', '타지']",game
"['임팩트', '프레이', '레전드']",game
['어디'],game
['레전드'],game
"['페이커', '트페', '백도어', '여기', '판단']",game
"['스크', '역대', '면장', '진걸']",game
"['영상', '라이엇', '출처']",game
"['세트', '스멥', '진짜', '판단', '텔판단', '라인', '슈퍼미니', '미니']",game
"['생각', '프레이', '신궁', '소름']",game
"['라이엇', '어디']",game
"['옵저버', '그때', '특유', '액션', '카메라', '요즘', '대부분', '그냥', '풀샷잡']",game
['울프'],game
"['진짜', '프레이', '애쉬', '역체']",game
"['미노', '알파카', '징크스', '레전드', '승률', '올해', '승률']",game
"['미노', '이제', '갈라', '카이', '추가']",game
"['프레이', '애쉬', '진물', '전설', '딜러', '생각', '각자', '처픽']",game
"['저런', '프레이', '몬태', '교수']",game
"['데프트', '케틀']",game
"['시리즈', '로만', '롤드컵', '락스', '전이', '롤드컵', '역대']",game
['롤드컵'],game
"['엠비션', '직관', '저걸', '보고', '납득', '완료']",game
"['롤드컵', '장면', '중복']",game
"['페이커', '쇼크웨이브', '장면', '다시', '플레이', '얼마나', '호흡', '다시', '페이커', '선수', '생활', '한번', '롤드컵', '은퇴']",game
"['테디', '누군가', '돌발행동']",game
"['쿠로', '말자하', '침묵', '덕분', '장면']",game
"['말자하', '빨대', '거리', '조절', '실패']",game
"['세로', '이즈', '케넨']",game
"['악의', '반박', '침묵', '정도', '딜쎄', '한번', '케넨']",game
"['진짜', '점멸']",game
"['아이', '보이', '라칸', '혼자', '반응', '딜함']",game
"['최건우', '라칸', '판정', '쓰레기', '미니']",game
"['최건우', '무적', '상태']",game
"['최건우', '울프', '상황', '안물']",game
"['최건우', '시각', '문제', '누가', '라칸', '매혹', '플로', '오리아나', '거임']",game
"['최건우', '반응', '님이말', '정도', '매혹', '거리', '라칸', '가안', '라칸', '최소', '만해', '알껀데', '정도', '설명', '위치', '럼블', '매혹', '위치', '포커', '명쪽', '젤뒤', '럼블', '오히려', '매혹', '피하', '오리', '라칸', '충격파', '럼블', '버티고', '플래시', '혼자']",game
"['루시안', '펜타킬']",game
"['마지막', '울프', '거의', '프로']",game
"['울프', '초가스', '침묵', '때매', '반응', '프로', '이면', '라칸', '진입', '반응']",game
"['유튜브', '오리아나', '궁각']",game
"['울프', '팀원']",game
"['제목', '페이커', '쇼크웨이브', '울프', '금빛', '섬광', '울프', '니시', '가장', '역할']",game
"['해설', '자의', '쇼크웨이브', '목소리']",game
"['석준', '가십', '형님']",game
"['그때', '당시', '기사', '페이커', '직접', '울프', '니시', '쇼크웨이브', '오열', '울프']",game
"['페이커', '오리아나', '라이브', '전율']",game
"['명장', '치기', '명장']",game
"['시야', '엘리스', '유체']",game
"['그때', '오리아나', '구체', '자아', '가지']",game
"['장면', '정도']",game
"['프짱', '우리', '당신', '거기', '항상', '응원', '프짱']",game
"['진짜', '인정', '사람', '사실', '생각', '지금', '역전', '요소', '메타', '저런', '환상', '보고', '성공', '역전']",game
"['필패남', '시즌', '역전', '라이엇', '역전', '시즌', '요소', '현상금', '포탑', '오브젝트', '현상금', '마당', '더욱', '실수', '크게', '작용', '예전', '강타', '레벨', '비례', '지금', '고정']",game
"['그냥', '페이커', '이번', '결승', '우승', '페이커']",game
"['그냥', '옛날', '사람', '지금', '현재', '리그']",game
['롤챔스'],game
"['페이커', '트페', '백도어']",game
['롤컵'],game
"['그거', '롤드컵']",game
"['페이커', '쇼크웨이브', '사실', '울프', '페이커', '절대']",game
"['초가스', '침묵']",game
"['스킬', '하나', '평타', '대만', '전원', '다반']",game
"['나진', '최고', '경기']",game
"['미드', '상륙작전']",game
"['민우', '그냥', '명장', '국제', '대회', '장면', '실제', '롤드컵', '국제']",game
"['롤드컵', '마린', '미드', '상륙', '작전', '말씀']",game
"['엘리', '전이', '진짜', '심장']",game
['엠비션'],game
"['전부', '깃창', '과정', '주르륵']",game
"['옛날', '장면', '시즌', '결승', '이상', '쑤닝', '결승', '압박', '누가']",game
"['스맵', '케넨', '스맵', '직전', '쿠로', '광역', '침묵', '케넨', '상대', '점멸']",game
"['엠비션', '깃창']",game
"['롤드컵', '장면', '깃창', '레전드']",game
"['진짜', '선수', '개개인', '플레이', '거의', '수준', '해설', '역할', '해설', '때문']",game
['개인'],game
['의미'],game
"['그거', '플레이', '자체', '앰비션', '부활', '상징', '정도', '추억', '보정', '생각']",game
['정도'],game
"['국뽕', '가제']",game
"['블루', '아카이브', '위인', '거지']",game
"['게임', '어워드', '최고', '모바일', '게임상', '로드']",game
"['사실', '모바일', '매직', '서바이벌', '그래픽', '매직', '서바이벌']",game
"['진심', '그냥', '정이', '진짜']",game
['꿀잼'],game
"['특공대', '매직', '서바이벌', '추천', '행동', '게임']",game
"['특공대', '누가', '표절', '중국', '냄새', '특유', '냄새']",game
"['참고', '특공대', '표절논란', '논란', '표절', '논란', '그냥', '고도', '사이클']",game
"['그냥', '마법', '그래픽', '픽셀', '도문']",game
"['표절', '기본', '게임', '자체', '아예', '느낌', '메탈', '대충', '매직', '서바이벌', '플레이', '더욱', '그냥', '능력', '이건', '문제']",game
['생각'],game
"['진정', '오히려', '유저', '수가', '특공대', '광고', '유저', '타켓팅해', '유저', '수가']",game
"['지존', '강아지', '전투기', '조종', '게임', '이름', '가요']",game
"['뱀파이어', '서바이벌', '유행', '보고', '그래픽', '출시', '로더']",game
"['혹시', '키기', '게임', '리뷰']",game
"['픽시브', '단골', '소재']",game
"['출시일', '내생', '일임']",game
['니케'],game
"['와일드', '리프트', '순위', '순위']",game
"['배그', '만하']",game
"['진짜', '개똥겜', '저런', '도저히', '이해', '안감']",game
"['피파', '다행']",game
[],game
"['특공대', '진행', '방식', '매직', '서바이벌', '모바일', '게임', '함정']",game
"['추억', '제대로', '리뷰', '영상', '번만']",game
"['초딩', '망겜', '왜함']",game
"['야호', '상황', '극도', '무슨', '멘스', '상황', '정도']",game
"['순위', '우리', '일방']",game
"['매직', '서바이벌']",game
"['씹덕', '게임', '상위', '혐오']",game
"['클래시', '로얄', '레벨', '제한', '경쟁', '전이', '업데이트', '초딩', '시절', '우리', '모두', '로얄', '다시', '취합시']",game
"['짝퉁', '게임', '한번', '특공대', '요즘', '가이즈', '짝퉁', '인기']",game
"['위인', '이유', '모바일', '집계']",game
"['특공대', '가면', '갈수록', '뭔가', '느낌', '직접', '무기', '거의', '무조건']",game
['열혈강호'],game
"['피파온라인', '게임', '사실', '계정', '관리']",game
"['메엠', '유전']",game
"['냥코', '전쟁']",game
"['게임', '최고', '게임', '완전']",game
"['특공대', '이유', '광고']",game
"['출시', '결론', '매직', '서바이벌']",game
"['여러분', '우마', '무스', '복귀']",game
"['던파', '만가']",game
"['리니지', '매출', '계속']",game
"['알비온', '온라인', '순위']",game
"['영상', '항상', '이야기', '모바일', '플스', '종합', '비교', '이상']",game
"['보통', '유저', '랭킹', '참고', '다다', '모바일', '게임', '한정', '플스', '추산', '대상', '제외', '때문', '종합']",game
"['생각', '플스', '유저', '계산', '발열', '때문', '모바일', '삭제', '로만', '상황', '가입', '유저', '수로', '계산', '유저', '수가']",game
"['모바일', '랭킹', '비교', '유저', '사실', '랭킹', '게임']",game
"['사막', '모바일', '제일']",game
"['모바일', '온라인', '한번', '리뷰', '멀티플레이', '디펜스', '레이드', '게임']",game
"['영상', '좀비', '고가', '언급', '특정', '연령']",game
"['모바일', '노잼', '노잼', '튜토리얼']",game
"['오븐', '상황', '리뷰']",game
"['오븐', '주년', '좆망', '리뷰']",game
['유저'],game
"['좀비', '유저', '진짜', '할로윈', '보고', '놀람']",game
"['거의', '게임']",game
"['게임', '순위', '수록', '게임']",game
"['모던', '워쉽', '리뷰', '메이플', '시간', '먹이', '대부분', '티어', '려면', '달성', '그게', '개빡쎄', '시간', '여유']",game
"['게임', '게임']",game
"['스페셜포스', '한번', '리뷰']",game
"['지금', '쿠키런']",game
"['우마', '무스', '이슈', '소리', '거임', '지금', '먹음']",game
['컴겜'],game
"['말딸', '카카오', '개판', '정도']",game
[],game
"['게임', '리뷰', '영상', '한번', '업로드', '해주시']",game
"['좀비', '고가', '이제', '주년']",game
"['무기', '미도', '존나']",game
[],game
"['오븐', '진짜']",game
"['오븐', '한번', '다시', '지난번', '수호', '카드', '주년', '기념', '한번', '정리']",game
"['게임', '브롤', '스타즈', '순위', '소름', '기도', '요하']",game
"['출시', '한지', '십년', '업데이트']",game
"['피파', '온라인', '대신', '모바일', '블루', '아카이브', '이번', '했느']",game
"['한갓', '모바일', '관짝', '화석', '롱런', '자체', '블아', '운영']",game
"['임원', '카트', '오딘', '무기', '미도']",game
"['라스트', '오리진']",game
"['블아', '가슴', '웅장']",game
"['어케', '게임', '이름', '특공대']",game
"['마블', '스냅', '요즘', '꿀잼']",game
"['메이플', '게임', '부터']",game
"['부터', '진짜', '노잼', '프사']",game
"['오븐', '주년', '업데이트']",game
"['피파', '게임', '이벤트', '현질', '용이']",game
"['자기', '제일', '최고', '그거', '한국인', '자기', '게임', '망겜', '면서']",game
"['먼저', '게임', '거의', '모바일', '게임', '매직', '서바이벌', '사랑', '특공대', '현질', '요소', '아예', '노가다', '로만', '게임', '컨텐츠', '모두', '장르', '원조', '게임']",game
"['매직', '서바이벌', '해금', '해금', '스킬', '안남', '특공대', '롱런']",game
"['혹시', '크루세이더', '퀘스트', '게임']",game
"['피파온라인', '피파', '유료', '재화', '존재', '피파', '출석', '보상', '모바일', '접속량', '매출', '휴대폰', '바로', '결제']",game
"['피파', '모바일', '유저', '선수', '이적', '실시간', '반응', '조금']",game
"['말딸', '개선', '다시', '현질']",game
"['직접', '카겜', '쓰레기', '운영', '팩트', '쓰레기', '운영', '갈이', '지금', '운영', '진짜', '정도', '개선', '약속', '전부', '유저', '기대', '온갖', '편의', '패치', '기도', '신뢰', '민심', '제대로', '개돼지', '소리', '이유', '대체', '뭐임']",game
"['유저', '끼리', '과금', '단합', '이제', '개선', '게임', '사람', '욕함']",game
"['크로스플랫폼', '모바일', '로만']",game
"['모바일', '게임', '제일', '재밋', '모바일', '콜옵', '운영', '손절침']",game
"['알비온', '아무']",game
"['마블', '스냅', '영상']",game
"['덕겜', '운영', '그냥']",game
"['거의', '운영']",game
"['오늘', '특공대', '몇개', '게임', '게임']",game
"['게임', '기분', '쿠킹덤', '캐릭터', '성우', '때문', '쪼금', '의외', '어쩌', '구가', '위인']",game
"['유저', '워낙', '모바일', '갤럭시', '스토어', '유저', '집계']",game
"['좀비', '고가', '언급', '인기', '게임']",game
"['최고', '정해준', '순위', '저번']",game
['특공대'],game
"['클레', '오브', '클랜', '직장인', '해도', '쌔지', '건설', '시간', '모바일', '게임', '잠깐', '과금', '만하']",game
"['특공대', '조카']",game
"['특공대', '인스타', '광고']",game
"['모던', '데이트', '유저', '게임', '이상', '현실', '피로', '게임', '운영', '초창', '기만', '바짝', '운영', '다가', '시간', '지나', '개창', '미세', '운영', '문제', '발생', '개뿔', '상처', '피나', '상처', '기름', '들이붇는', '싸이코패스', '운영', '게임', '정말', '페인', '추억', '재미', '달동', '안이', '나머지', '고통', '고로', '절대']",game
"['기준', '통계', '순위']",game
"['블루', '아카이브', '청계천', '걱정', '시작']",game
['오딘'],game
"['영상', '광고', '리니지']",game
['생각'],game
"['아레나', '리뷰']",game
"['웃기', '오늘', '새벽', '잠깐', '자폭']",game
"['마블', '스냅']",game
"['특공대', '성공', '비밀']",game
"['좀비', '쯔꾸르', '컨트롤', '원툴겜']",game
"['망겜', '언급', '다행']",game
"['말딸', '게임', '성은', '루시', '최고다']",game
"['매직', '서바이벌', '특공대']",game
"['사람', '좋쿤', '십덕', '자주', '추천']",game
"['에픽', '세븐', '버렷']",game
"['개미', '특공대', '유튜브', '광고', '중국', '양산', '게임', '스타일', '정도']",game
"['피망', '포커', '저기', '생각', '사람', '한번', '바람', '생각', '시간']",game
"['특공대', '사촌동생', '브롤', '스타즈', '잼민', '게임', '기도']",game
"['서류', '게임', '자체', '게임', '하니', '진짜', '무기', '요즘', '스팀', '브로', '테이', '토도', '서류', '시스템', '무기', '완전', '달라', '오히려', '브로', '이토', '모바일']",game
['표절'],game
"['특공대', '혹시', '일등']",game
"['이분', '던파', '진심']",game
"['카카오', '말딸']",game
"['명방', '애니', '기원']",game
"['홧팅퍼니싱', '중섭', '워낙', '드슈한섭', '이제', '운영', '여러분']",game
"['특공대', '광고', '짝퉁']",game
"['피파', '모바일', '피파', '추천', '보고', '리니지', '거나']",game
"['마블', '스냅', '순위']",game
"['순위', '매출', '순위', '듯이']",game
"['특공대', '그냥', '쥬얼', '모바일', '스킨', '느낌', '초창', '캐릭터', '기술', '특공대', '초반', '기술']",game
"['본인', '게임', '최고다', '가디언', '테일즈', '인생', '게임', '잉거', '시야']",game
"['메이플', '스토리', '충전', '기기', '어려움']",game
"['호오', '와일드', '리프트', '약간', '의외', '컴롤', '인기']",game
['진짜'],game
"['특공대', '물로켓', '감안', '로블록스']",game
"['요즘', '시대', '요소']",game
"['진짜', '홀홀', '여기', '진짜', '유저', '업뎃', '과금', '유도', '동시', '게임']",game
"['크게', '감고', '설계', '클랜', '서로', '정보', '공유', '설계', '하나', '하나', '게임']",game
"['제작', '게임', '메멘토', '모리', '캐릭터', '테마송', '출시', '직후', '아이템', '복사', '뽑기', '복사', '스테보', '복사', '버그', '병크', '소재']",game
"['어제', '재미']",game
"['피파', '게임', '보고', '렉카', '구독', '해제']",game
"['모바일', '제일', '추천', '좀비', '문제점', '추천', '이유', '하나', '하나', '좀비', '사랑', '부탁']",game
['판정'],game
"['투명', '드래곤', '중독', '이벤트', '접수', '섭폭', '정도', '튜토리얼', '초보', '채널', '삭제', '입장', '아포칼립스', '잠재', '능력', '때문', '복귀', '라면', '입문', '이미지', '뉴비', '문의', '문제점']",game
"['아오오니', '시절', '망겜']",game
"['플랫폼', '모바일', '한정']",game
"['우리나라', '생각']",game
['메플'],game
"['오딘', '토르', '아뽜']",game
"['일전', '일만', '리월항', '오픈월드', '진짜', '씹덕', '바가지', '씹덕', '대중']",game
"['씹덕', '성공']",game
"['리니지', '그래픽']",game
"['매출', '씹덕', '요소', '천분', '일도']",game
"['게임', '만인']",game
"['올해', '사건', '정리', '워낙', '개판', '순위']",game
"['특공대', '병맛', '게임', '심심', '풀이', '한번', '오마이갓']",game
[],game
"['우리', '사랑']",game
"['오토', '마일리지', '용도']",game
"['관위', '계속', '남고', '몰루', '버전', '아청법', '때문', '이왕이면', '시작', '는걸', '추천', '스토리', '유튜브', '검색']",game
"['붕괴', '나름', '인기', '생각', '저기']",game
"['님들', '요즘', '진짜', '냥코', '한번', '시작']",game
"['카러', '중섭', '미래', '시도', '카트', '카트']",game
"['중섭', '신규', '카트', '구나']",game
"['거의', '플스', '유저', '수가']",game
"['마블', '스냅', '존잼']",game
"['특공대', '충격']",game
"['생각', '한번', '우마', '무스']",game
"['모바일', '통계', '플스']",game
"['특공대', '진짜', '상상']",game
"['진짜', '모바일', '모바일', '유저']",game
"['무과', '금도', '클리어', '게임']",game
"['초딩', '성인', '지금', '이벤트', '데이트', '데이트', '개발', '사가', '유저', '위해', '게임', '정말']",game
"['게임', '존나', '여가', '지고', '뉴비', '시작']",game
"['나무', '스킨', '보고', '게임', '패스']",game
"['죽창', '게임', '패스', '초반', '생각', '영웅', '게다가', '스킨']",game
"['게임', '패스', '출시', '요즘', '망겜', '지보면', '게임', '패스', '선녀']",game
"['말딸', '사랑', '카카오']",game
"['블루', '아카이브', '글로벌', '유저', '포함', '순위', '게임', '사람']",game
"['엑티브', '유저', '수로', '볼때', '정도', '역주행', '달리', '일본', '경우', '엑티브', '유저', '로만']",game
['넥슨'],game
"['블록', '코퍼레이션', '주식', '나락', '오우', '시발', '조세', '양반', '이이', '이발', '극찬']",game
"['슈퍼셀', '특성', '여러', '아이템', '대신', '할인', '가격', '가끔', '효율', '게임']",game
"['그냥', '매달', '골패', '패키지', '상품', '사면']",game
"['시간', '게임', '언제', '시작', '단지', '최종', '단계', '게임', '존나', '거만', '시간', '답임']",game
"['요즘', '그것', '효율', '파밍', '굳이', '치기', '필요', '훈련', '포션', '시간', '도고', '로고', '무한', '파밍', '대략', '천만', '정도']",game
"['과거', '파밍', '유형', '치기', '파밍', '이득', '파밍', '시스템', '개편', '치기', '이득', '루트', '중간', '이탈', '유저', '기억']",game
"['뭔가', '특공대', '먼저', '매직', '서바이벌', '그것', '역시', '스트리머', '광고', '홍보']",game
"['미노', '제작자', '매직', '서바이벌', '보라', '언급', '여기', '모티브']",game
"['미론', '약간', '밀리', '인지', '스팀', '원작', '사람', '기억']",game
"['매직', '서바이벌']",game
"['메이플', '메이플', '광고', '떳다']",game
['일방'],game
"['피파', '영상']",game
"['우리', '사랑']",game
"['게임', '추천', '기전', '취향', '존중', '강조']",game
"['쿠오븐', '명함', '못내', '미네']",game
"['모바일', '게임', '우리', '매직', '서바이벌']",game
"['매직', '원조']",game
"['특공대', '인기']",game
"['말딸', '운영', '문제', '게임', '자체', '한판', '판이', '시간', '게임', '인지', '그게', '이유']",game
"['개인', '특공대', '한국', '게임', '이자', '뱀파이어', '서바이벌', '원작', '매직', '서바이벌']",game
"['마블', '스냅']",game
"['프리코', '운영', '바겜', '관심']",game
['프리코'],game
"['피파', '보통', '사람', '여러가지', '혜택', '때문', '진짜', '축구', '피파', '모바일']",game
"['모바일', '유료']",game
"['매일', '한가지', '메뉴', '후보', '순두부찌개']",food
"['청양군', '남양면', '대일', '식당', '확인', '함뒤', '남양', '면사무소', '부두', '일인']",food
"['순두부찌개', '날달걀', '인정']",food
"['순두부', '미국', '유래']",food
"['된장찌개', '단호박', '멸치', '우렁']",food
[],food
[],food
"['해외', '창동', '순두부', '인기', '고기', '먹음']",food
['주변'],food
['누가'],food
"['시장', '언제', '대유']",food
"['여기', '근방', '대학교', '학생', '친구', '항상', '점심', '가요', '여기', '진짜', '순두부찌개', '우선', '무조건', '밑반찬', '공기', '뚝딱', '순두부찌개', '그릇', '뚝딱', '가끔', '평일', '점심', '가면', '자리', '시전', '추천']",food
"['대표', '오뚜기', '회장', '바로', '하하', '카레', '그냥', '청양고추', '출시', '된거', '방송', '말씀', '청양고추', '청양', '아무', '상관']",food
"['제작', '꼭꼭', '추천', '강원도', '인제군', '남면', '대국', '국밥집', '여기', '김치찌개', '진짜', '대국', '김치찌개', '진짜', '장난', '전골', '냄비', '달라', '진짜', '한번', '보지', '경험']",food
"['경치', '순두부찌개']",food
"['조개', '해먹']",food
"['개인', '기억', '창동', '순두부', '유행', '계란', '테이블', '비치', '차별', '계란', '넣기']",food
"['여기', '캐럿', '방송', '식당']",food
"['백종원', '담양', '창평', '국밥집', '정말']",food
"['순두부찌개', '청양', '여행', '느므']",food
"['청춘', '식당', '스펙']",food
"['충청도', '음식', '무난']",food
"['순두부', '아줌마', '한번', '얘기']",food
[],food
"['식당', '진짜', '런가', '여기저기', '증언', '방문', '년전', '기억', '분도', '계시', '진짜', '식당']",food
"['가면', '가게', '하나']",food
"['평점', '토요일', '결혼', '가족', '나들이']",food
"['누룽지', '반찬']",food
['총각김치'],food
"['남양', '식당', '못참쥬']",food
"['요즘', '비지', '찌게', '예전', '김치', '비지', '찌개', '청국장', '비지', '찌개', '고추', '기름', '순두부', '개인', '해물', '순두부', '어설푼', '해물', '요즘', '차라리', '애호박', '청량', '고추', '순두부', '하하']",food
['사장'],food
"['순두부', '된장', '비주', '숟가락']",food
"['이제', '오늘', '당장']",food
"['순두부찌개', '청양', '가면']",food
"['대일', '식당', '오늘']",food
"['된장찌개', '이유', '청양고추', '무슨', '고춧가루', '때문']",food
"['순두부', '원래', '공기', '기본']",food
"['미원', '식당', '미원']",food
"['미원', '한번', '써보셧으', '가루', '이면', '최소', '골대', '뚝배기', '저만큼', '미원', '다른', '가루']",food
"['백종원', '군데']",food
"['화장실', '다가', '잠깐', '순두부찌개']",food
"['순두부찌개', '맛집', '년전', '삼성동', '골목', '항상', '제육', '약간', '매콤', '기억', '갑자기']",food
"['순두부', '언제', '상용', '기억', '처음', '그때', '지반', '보급', '서울', '처음', '서울', '사시', '이야기', '대략', '년대', '중반', '정도', '생각', '장제', '순두부', '치즈', '응고', '만들기', '때문', '일반', '시기']",food
"['된장찌개', '진짜', '보이']",food
"['인스타', '페이스북', '네이버', '맛집', '식당', '세월', '광고', '하나', '정말', '소문']",food
"['혼자', '가끔', '집밥']",food
"['내일', '점심', '순두부찌개', '무조건']",food
[],food
"['한자리', '순두부', '된장찌개', '동안', '자식', '장성', '가계', '그대로', '진작', '세월']",food
"['백종원', '사람', '정의', '어거지', '종원', '이의', '한마디', '맛집', '아런', '논리', '어딧', '참고', '백종원', '운영', '식당', '사람', '이슈', '쥐떼', '나라', '한국', '미개', '심해']",food
"['대일', '식당']",food
"['전라도', '음식', '충청도', '음식', '정말']",food
"['요즘', '멸치', '우렁', '된장', '찌게', '진짜', '식당', '초반', '취향', '사람', '한텐', '된장', '찌게', '치트키']",food
"['순두부찌개', '총각김치']",food
"['청송', '고향', '식당', '짜장면', '맛집', '불친절', '끝판', '사람', '청송', '군수', '직원', '내년', '백종원', '보시', '재현', '부탁']",food
"['청춘', '음식']",food
"['부처', '저기', '드릉', '거려', '진짜', '무어', '무어']",food
['산소'],food
"['순두부찌개', '진짜']",food
"['된장찌개', '비주', '근처', '가면', '보고']",food
"['청양', '청양']",food
"['발령', '밥집', '문턱', '대일', '식당', '벌써', '청양', '순두부', '정말', '사장', '마음씨', '인정', '모습', '직접', '보시', '직접', '보시', '식당', '청결', '이야기']",food
"['타이틀', '취지', '가장', '우리', '맛집', '소개', '주신', '식당', '선생님']",food
"['요즘', '시멘트', '감성', '카페', '어쩌구', '감성']",food
"['대한민국', '순두부찌개', '대전', '한교', '빼곳', '동안']",food
"['저런', '찌개', '식당', '요즘', '점점']",food
"['비주', '일이']",food
"['청양', '고향', '식당', '맛집', '사람', '부담', '금액', '끼니', '안주', '반주', '청양', '다섯손가락', '멀리']",food
"['이집', '불티']",food
"['고기', '현주엽', '계시', '반계', '백종원']",food
"['원래', '충남', '질다', '소티', '나부', '정도']",food
"['그냥', '화면', '느낌', '누룽지', '반함', '사장', '오래오래']",food
[],food
"['옛날', '식당', '지금', '고향', '고목']",food
"['노른자', '메루']",food
"['청양', '대일', '식당', '국보', '지정', '지역', '예산', '보존', '감동', '짝짝']",food
[],food
"['계란', '맛집']",food
"['공주', '청양', '식당', '정감']",food
['순두부'],food
"['순두부찌개', '땟깔', '창동', '부집', '옛날', '직장', '점심시간', '서서', '자리', '그대로', '진짜', '맛집', '가족', '누가', '미국', '식당', '오픈']",food
"['내일', '먹방', '형님', '방송', '통해']",food
['총각김치'],food
"['순두부', '찌게', '한잔', '완전']",food
"['선산', '근처', '이내', '조만간', '아버지', '정감', '식당']",food
"['우왕', '비주', '미쳣엉']",food
"['맛집', '종원', '형님']",food
"['뚝배기', '바닥', '미원']",food
"['식당', '근처', '터널', '현장', '근무', '진짜', '맛집', '타지', '대일', '식당', '순두부', '힐링', '청양', '시골', '근처', '오시']",food
"['내일', '점심', '순두부', '항상', '직장인', '최대', '난제', '오늘', '점심', '점심', '메뉴', '추천']",food
"['정도', '반찬', '가게']",food
"['기본', '정도', '항상', '반찬', '정도', '주시', '사장', '혼자', '지인', '셀프', '먹기']",food
['진짜'],food
"['순두부', '맛집', '차이', '심해']",food
"['팔팔', '순두부', '찌개', '누렁지', '마지막']",food
"['노른자', '보고', '바로', '걸렀다']",food
"['혼자', '가면']",food
"['순두부', '찌개', '진짜']",food
"['진짜', '음식']",food
"['충남', '청양', '대일', '식당', '순두부', '찌개']",food
"['뚝배기', '소곡', '투척', '순두부', '기본', '바로', '그거', '텁텁']",food
['진짜'],food
['저동'],food
"['영상', '고문', '호주', '멜번', '중간', '읍니']",food
"['몇번', '꼴깍', '기회']",food
['순두부찌개'],food
"['과거', '청양', '잠시', '맛집']",food
"['사장', '보기', '동네', '맛집', '하나', '축복']",food
"['김치', '찌게', '대박']",food
"['군침', '시시', '흘렸슈']",food
"['진짜', '위로']",food
"['저기', '검색', '원래', '역시', '지역', '맛집', '보기', '해도', '판단']",food
"['경북', '대학교', '프렌', '이즈', '위탁', '고추', '개발', '실패', '종자', '청송', '영양', '시험', '재배', '청양고추', '이름', '유명', '해지니', '충청도', '상표', '등록', '청양고추', '품종', '상표', '등록', '포기', '해제', '부사', '부사', '사과', '샤인', '머시', '해외', '지명', '상표', '등록']",food
"['여기', '필히']",food
['오늘'],food
"['요새', '사람', '마지막', '가게', '외관', '감성', '자체', '인위', '성은', '비교', '내공', '감성']",food
"['청양', '가면']",food
[],food
"['사장', '연세', '왼손잡이', '로서', '음식', '음식점', '현재', '해오', '시기', '노고', '존경']",food
['진짜'],food
['순두부'],food
"['순두부', '한잔']",food
"['순두부', '강추']",food
"['지금', '리가', '안나', '품종', '총각김치', '무우', '김치']",food
"['진심', '음식', '가유']",food
"['백종원', '선생님', '고이', '식당', '이제', '문전']",food
"['오늘', '저녁', '순두부', '찌개', '계란', '노른자']",food
"['가장', '지금', '순두부찌개', '한번']",food
"['여기', '진짜', '맛집', '이제', '부터', '이제', '먹기']",food
"['된장찌개', '순두부', '진짜', '한번']",food
['이집'],food
"['김준현', '뻘뻘']",food
[],food
"['정말', '순두부', '어어', '시골', '할머니', '느낌', '보고', '사발']",food
"['이번', '없넹', '별로', '건가']",food
"['된장찌개', '순두부찌개', '최애']",food
"['백종원', '음식', '싹싹', '가시', '사장', '기분', '얼마나']",food
"['저번', '국밥집', '오픈', '대표', '영상', '보고', '힐링', '오늘', '영상']",food
